lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1	Open water	shortName	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	Duflow																																									
"=IF(COUNTBLANK(A354)<1,ROW()-2,-1)"	0	0	0	0	_cPDGrenMin_	_gP_*_gDW_^-1	0	0	0.0015	0.0015	0.0015	0.0015	=J353=K353	=J353=L353	=J353=M353	Parameter	Green_algae	-1	Minimum_P/day_ratio_greens	cPDGrnMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A355)<1,ROW()-2,-1)"	0	0	0	0	_cPDGrenMax_	_gP_*_gDW_^-1	0	0	0.015	0.015	0.015	0.015	=J354=K354	=J354=L354	=J354=M354	Parameter	Green_algae	-1	Max_P/day_ratio_greens	cVNMxren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A356)<1,ROW()-2,-1)"	0	0	0	0	_cVNUptMaxGren_	_gN_*_gDW_^-1*_d_^-1	0	0	0.07	0.07	0.07	0.07	=J355=K355	=J355=L355	=J355=M355	Parameter	Green_algae	-1	Maximum_N_uptake_capacity_of_greens	cAfNUren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A357)<1,ROW()-2,-1)"	0	0	0	0	_cAffNUptGren_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	=J356=K356	=J356=L356	=J356=M356	Parameter	Green_algae	-1	Initial_N_uptake_affinity_greens	cNDGrnMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A358)<1,ROW()-2,-1)"	0	0	0	0	_cNDGrenMin_	_gN_*_gDW_^-1	0	0	0.02	0.02	0.02	0.02	=J357=K357	=J357=L357	=J357=M357	Parameter	Green_algae	-1	Minimum_N/day_ratio_greens	cNDGrnMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A359)<1,ROW()-2,-1)"	0	0	0	0	_cNDGrenMax_	_gN_*_gDW_^-1	0	0	0.1	0.1	0.1	0.1	=J358=K358	=J358=L358	=J358=M358	Parameter	Green_algae	-1	Max_N/day_ratio_greens	hSissren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A360)<1,ROW()-2,-1)"	0	0	0	0	_hSiAssGren_	_gSi_*_m_^-3	0	0	0	0	0	0	=J359=K359	=J359=L359	=J359=M359	Parameter	Green_algae	-1	Half-sat_Si_conc_for_growth_of_green_algae_=_0	cMuMxlue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A361)<1,ROW()-2,-1)"	0	0	0	0	_cMuMaxBlue_	_d_^-1	0	0	0.6	0.6	0.6	0.6	=J360=K360	=J360=L360	=J360=M360	Parameter	Blue_algae	-1	Maximum_growth_rate_Bluegreens	cTmptlue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A362)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptBlue_	_oC_	0	0	25	25	25	25	=J361=K361	=J361=L361	=J361=M361	Parameter	Blue_algae	-1	Optimum_temp_blue-greens	cSiTmlue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A363)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmBlue_	_oC_	0	0	12	12	12	12	=J362=K362	=J362=L362	=J362=M362	Parameter	Blue_algae	-1	Temperature_constant_blue-greens(sigma_in_Gaussian_curve)	cExSplue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A364)<1,ROW()-2,-1)"	0	0	0	0	_cExtSpBlue_	_m_^2*_gDW_^-1	0	0	0.35	0.35	0.35	0.35	=J363=K363	=J363=L363	=J363=M363	Parameter	Blue_algae	-1	Specific_extinction_Bluegreens	Useeelue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A365)<1,ROW()-2,-1)"	0	0	0	0	_UseSteeleBlue_	0	0	0	1	1	1	1	=J364=K364	=J364=L364	=J364=M364	Parameter	Blue_algae	-1	Flag_1_=_use_Steele_function0_=_use_Lehman_function	cLORelue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A366)<1,ROW()-2,-1)"	0	0	0	0	_cLOptRefBlue_	_J_*_s_^-1*_m_^-2	0	0	13.6	13.6	13.6	13.6	=J365=K365	=J365=L365	=J365=M365	Parameter	Blue_algae	-1	Optimum_PAR_for_blue-greens_at_20_oC(Steele_function)	hLReflue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A367)<1,ROW()-2,-1)"	0	0	0	0	_hLRefBlue_	_J_*_s_^-1*_m_^-2	0	0	1000	1000	1000	1000	=J366=K366	=J366=L366	=J366=M366	Parameter	Blue_algae	-1	Half-sat_PAR_at_20_oC(Lehmann_function)_Fake_value	cChBleMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A368)<1,ROW()-2,-1)"	0	0	0	0	_cChDBlueMin_	_gChl_*_gDW_^-1	0	0	0.005	0.005	0.005	0.005	=J367=K367	=J367=L367	=J367=M367	Parameter	Blue_algae	-1	Min_chlorophyll/C_ratio_Bluegreens	cChBleMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A369)<1,ROW()-2,-1)"	0	0	0	0	_cChDBlueMax_	_gChl_*_gDW_^-1	0	0	0.015	0.015	0.015	0.015	=J368=K368	=J368=L368	=J368=M368	Parameter	Blue_algae	-1	Max_chlorophyll/C_ratio_Bluegreens	cCyBleMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A370)<1,ROW()-2,-1)"	0	0	0	0	_cCyDBlueMin_	_gChl_*_gDW_^-1	0	0	0.004	0.004	0.004	0.004	=J369=K369	=J369=L369	=J369=M369	Parameter	Blue_algae	-1	Min_c-phycocyanin/C_ratio_Bluegreens	cCyBleMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A371)<1,ROW()-2,-1)"	0	0	0	0	_cCyDBlueMax_	_gChl_*_gDW_^-1	0	0	0.06	0.06	0.06	0.06	=J370=K370	=J370=L370	=J370=M370	Parameter	Blue_algae	-1	Max_c-phycocyanin/C_ratio_Bluegreens	kDRsplue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A372)<1,ROW()-2,-1)"	0	0	0	0	_kDRespBlue_	_d_^-1	0	0	0.03	0.03	0.03	0.03	=J371=K371	=J371=L371	=J371=M371	Parameter	Blue_algae	-1	Maintenance_respiration_constant_blue-greens(=_005_*_MuMax)	kLosslue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A373)<1,ROW()-2,-1)"	0	0	0	0	_kLossBlue_	_d_^-1	0	0	0.03	0.03	0.03	0.03	=J372=K372	=J372=L372	=J372=M372	Parameter	Blue_algae	-1	Grazing_loss_rate_for_Blue-greens	kMBlueW	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A374)<1,ROW()-2,-1)"	0	0	0	0	_kMortBlueW_	_d_^-1	0	0	0.01	0.01	0.01	0.01	=J373=K373	=J373=L373	=J373=M373	Parameter	Blue_algae	-1	Mortality_constant_of_blue-greens_in_water	kMBlueS	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A375)<1,ROW()-2,-1)"	0	0	0	0	_kMortBlueS_	_d_^-1	0	0	0.2	0.2	0.2	0.2	=J374=K374	=J374=L374	=J374=M374	Parameter	Blue_algae	-1	Mortality_constant_Bluegreens	cNfxMxBl	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A376)<1,ROW()-2,-1)"	0	0	0	0	_cNfixMaxBlue_	_ugN_*_mgChl_^-1*_d_^-1	0	0	60	60	60	60	=J375=K375	=J375=L375	=J375=M375	Parameter	Nitrogen_fixation	-1	Nitrogen_fixation_rate_at_light_saturation_of_Blue_greens	cNfxDkBl	0	0	0	0	0	1	PARM																																						1		fRefrDeS	PARM
"=IF(COUNTBLANK(A377)<1,ROW()-2,-1)"	0	0	0	0	_cNfixDarkBlue_	_ugN_*_mgChl_^-1*_d_^-1	0	0	9.5	9.5	9.5	9.5	=J376=K376	=J376=L376	=J376=M376	Parameter	Nitrogen_fixation	-1	Nitrogen_fixation_rate_in_the_dark_of_Blue_greens	cAlphNfx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A378)<1,ROW()-2,-1)"	0	0	0	0	_cAlphNfix_	(_J_*_m_^-2*_s_^-1)^-1	0	0	0.036	0.036	0.036	0.036	=J377=K377	=J377=L377	=J377=M377	Parameter	Nitrogen_fixation	-1	Slope_of_nitrogen_fixation_and_light_curve	cDepthSurf	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A379)<1,ROW()-2,-1)"	0	0	0	0	_cDepthSurf_	_m_	0	0	0.01	0.01	0.01	0.01	=J378=K378	=J378=L378	=J378=M378	Parameter	Blue_algae	-1	Assumed_depth_of_surface_layer	cDBlueSurfMin	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A380)<1,ROW()-2,-1)"	0	0	0	0	_cDBlueSurfMin_	_gDW_*_m_^-2	0	0	0.00001	0.00001	0.00001	0.00001	=J379=K379	=J379=L379	=J379=M379	Parameter	Blue_algae	-1	Minimum_biomass_of_BlueGreens_in_surface	cDBlSMi	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A381)<1,ROW()-2,-1)"	0	0	0	0	_cStepPow_	0	0	0	20	20	20	20	=J380=K380	=J380=L380	=J380=M380	Parameter	Floating	-1	Power_constant_for_step_function	cStepPow	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A382)<1,ROW()-2,-1)"	0	0	0	0	_cChlaThrBlue_	_mgChl_*_m_^-3	0	0	10	10	10	10	=J381=K381	=J381=L381	=J381=M381	Parameter	Floating	-1	Floating_velocity_Blue-greens	cVPMxlue	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A383)<1,ROW()-2,-1)"	0	0	0	0	_cVWindThrBlue_	_m_*_s_^-1	0	0	3	3	3	3	=J382=K382	=J382=L382	=J382=M382	Parameter	Floating	-1	Wind_threshold_velocity_Blue-greens	cAfPUlue	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A384)<1,ROW()-2,-1)"	0	0	0	0	_cTmThrBlue_	_oC_	0	0	15	15	15	15	=J383=K383	=J383=L383	=J383=M383	Parameter	Floating	-1	Dormancy_temperature_Blue-greens	cPDBleMn	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A385)<1,ROW()-2,-1)"	0	0	0	0	_cVFloMaxBlueW_	_m_*_d_^-1	0	0	10	10	10	10	=J384=K384	=J384=L384	=J384=M384	Parameter	Floating	-1	Maximum_floating_velocity_Blue-greens	cPDBleMx	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A386)<1,ROW()-2,-1)"	0	0	0	0	_cVSetBlue_	_m_*_d_^-1	0	0	0.06	0.06	0.06	0.06	=J385=K385	=J385=L385	=J385=M385	Parameter	Blue_algae	-1	Sedimentation_velocity_Blue-greens	cVNMxlue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A387)<1,ROW()-2,-1)"	0	0	0	0	_cVPUptMaxBlue_	_gP_*_gDW_^-1*_d_^-1	0	0	0.04	0.04	0.04	0.04	=J386=K386	=J386=L386	=J386=M386	Parameter	Blue_algae	-1	Maximum_P_uptake_capacity_of_Bluegreens	cAfNUlue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A388)<1,ROW()-2,-1)"	0	0	0	0	_cAffPUptBlue_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.8	0.8	0.8	0.8	=J387=K387	=J387=L387	=J387=M387	Parameter	Blue_algae	-1	Initial_P_uptake_affinity_Bluegreens	cNDBleMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A389)<1,ROW()-2,-1)"	0	0	0	0	_cPDBlueMin_	_gP_*_gDW_^-1	0	0	0.0025	0.0025	0.0025	0.0025	=J388=K388	=J388=L388	=J388=M388	Parameter	Blue_algae	-1	Minimum_P/day_ratio_Bluegreens	cNDBleMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A390)<1,ROW()-2,-1)"	0	0	0	0	_cPDBlueMax_	_gP_*_gDW_^-1	0	0	0.025	0.025	0.025	0.025	=J389=K389	=J389=L389	=J389=M389	Parameter	Blue_algae	-1	Max_P/day_ratio_blue-greens	fFiJvMH	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A391)<1,ROW()-2,-1)"	0	0	0	0	_cVNUptMaxBlue_	_gN_*_gDW_^-1*_d_^-1	0	0	0.07	0.07	0.07	0.07	=J390=K390	=J390=L390	=J390=M390	Parameter	Blue_algae	-1	Maximum_N_uptake_capacity_of_Bluegreens	fFiJVesH	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A392)<1,ROW()-2,-1)"	0	0	0	0	_cAffNUptBlue_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	=J391=K391	=J391=L391	=J391=M391	Parameter	Blue_algae	-1	Initial_N_uptake_affinity_Bluegreens	fFivEcrH	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A393)<1,ROW()-2,-1)"	0	0	0	0	_cNDBlueMin_	_gN_*_gDW_^-1	0	0	0.03	0.03	0.03	0.03	=J392=K392	=J392=L392	=J392=M392	Parameter	Blue_algae	-1	Minimum_N/day_ratio_Bluegreens	fFiAdMH	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A394)<1,ROW()-2,-1)"	0	0	0	0	_cNDBlueMax_	_gN_*_gDW_^-1	0	0	0.15	0.15	0.15	0.15	=J393=K393	=J393=L393	=J393=M393	Parameter	Blue_algae	-1	Max_N/DW_ratio_blue-greens	fFidEesH	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A395)<1,ROW()-2,-1)"	0	0	0	0	_fFiJvMortHyp_	0	0	0	0	0	0	0	=J394=K394	=J394=L394	=J394=M394	Parameter	FiJv	-1	Fraction_of_mortality_FiJv_to_hypolimnion	fFidEcrH	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A396)<1,ROW()-2,-1)"	0	0	0	0	_fFiJvEgesHyp_	0	0	0	0.1	0.1	0.1	0.1	=J395=K395	=J395=L395	=J395=M395	Parameter	FiJv	-1	Fraction_of_egested_FiJv_to_hypolimnion	fPiscMH	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A397)<1,ROW()-2,-1)"	0	0	0	0	_fFiJvExcrHyp_	0	0	0	0.1	0.1	0.1	0.1	=J396=K396	=J396=L396	=J396=M396	Parameter	FiJv	-1	Fraction_of_excreted_FiJv_to_hypolimnion	fPicEesH	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A398)<1,ROW()-2,-1)"	0	0	0	0	_fFiAdMortHyp_	0	0	0	0	0	0	0	=J397=K397	=J397=L397	=J397=M397	Parameter	FiAd	-1	Fraction_of_mortality_FiAd_to_hypolimnion	fPicEcrH	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A399)<1,ROW()-2,-1)"	0	0	0	0	_fFiAdEgesHyp_	0	0	0	0.9	0.9	0.9	0.9	=J398=K398	=J398=L398	=J398=M398	Parameter	FiAd	-1	Fraction_of_egested_FiAd_to_hypolimnion	hSisslue	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A400)<1,ROW()-2,-1)"	0	0	0	0	_fFiAdExcrHyp_	0	0	0	0.9	0.9	0.9	0.9	=J399=K399	=J399=L399	=J399=M399	Parameter	FiAd	-1	Fraction_of_excreted_FiAd_to_hypolimnion	cDBentIn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A401)<1,ROW()-2,-1)"	0	0	0	0	_fPiscMortHyp_	0	0	0	0	0	0	0	=J400=K400	=J400=L400	=J400=M400	Parameter	Pisc	-1	Fraction_of_mortality_Pisc_to_hypolimnion	kMigrent	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A402)<1,ROW()-2,-1)"	0	0	0	0	_fPiscEgesHyp_	0	0	0	0.5	0.5	0.5	0.5	=J401=K401	=J401=L401	=J401=M401	Parameter	Pisc	-1	Fraction_of_egested_Pisc_to_hypolimnion	kMigrish	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A403)<1,ROW()-2,-1)"	0	0	0	0	_fPiscExcrHyp_	0	0	0	0.5	0.5	0.5	0.5	=J402=K402	=J402=L402	=J402=M402	Parameter	Pisc	-1	Fraction_of_excreted_Pisc_to_hypolimnion	cDFiJvIn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A404)<1,ROW()-2,-1)"	0	0	0	0	_hSiAssBlue_	_gSi_*_m_^-3	0	0	0	0	0	0	=J403=K403	=J403=L403	=J403=M403	Parameter	Blue_algae	-1	Half-sat_Si_conc_for_growth_of_blue-greens_=_0	cDFiAdIn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A405)<1,ROW()-2,-1)"	0	0	0	0	_cDBentIn_	_gDW_*_m_^-2	0	0	0.01	0.01	0.01	0.01	=J404=K404	=J404=L404	=J404=M404	Parameter	Zoobenthos	-1	External_zoobenthos_density	kHaFiWin	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A406)<1,ROW()-2,-1)"	0	0	0	0	_kMigrBent_	_d_^-1	0	0	0.001	0.001	0.001	0.001	=J405=K405	=J405=L405	=J405=M405	Parameter	Zoobenthos	-1	Zoobenthos_migration_rate	kHaFiSum	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A407)<1,ROW()-2,-1)"	0	0	0	0	_kMigrFish_	_d_^-1	0	0	0.001	0.001	0.001	0.001	=J406=K406	=J406=L406	=J406=M406	Parameter	Fish	-1	Fish_migration_rate	cDPiscIn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A408)<1,ROW()-2,-1)"	0	0	0	0	_cDFiJvIn_	_gDW_*_m_^-2	0	0	0.005	0.005	0.005	0.005	=J407=K407	=J407=L407	=J407=M407	Parameter	Fish	-1	External_fish_density	kMigrisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A409)<1,ROW()-2,-1)"	0	0	0	0	_cDFiAdIn_	_gDW_*_m_^-2	0	0	0.005	0.005	0.005	0.005	=J408=K408	=J408=L408	=J408=M408	Parameter	Fish	-1	External_fish_density	kHaPiWin	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A410)<1,ROW()-2,-1)"	0	0	0	0	_kHarvFishWin_	_d_^-1	0	0	0	0	0	0	=J409=K409	=J409=L409	=J409=M409	Parameter	Fish	-1	Fish_harvesting_fraction_in_winter	kHaPiSum	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A411)<1,ROW()-2,-1)"	0	0	0	0	_kHarvFishSum_	_d_^-1	0	0	0	0	0	0	=J410=K410	=J410=L410	=J410=M410	Parameter	Fish	-1	Fish_harvesting_fraction_in_summer	kHarvFS	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A412)<1,ROW()-2,-1)"	0	0	0	0	_cDPiscIn_	_gDW_*_m_^-2	0	0	0.001	0.001	0.001	0.001	=J411=K411	=J411=L411	=J411=M411	Parameter	Fish	-1	External_Pi_sc_density	hFilt	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A413)<1,ROW()-2,-1)"	0	0	0	0	_kMigrPisc_	_d_^-1	0	0	0.001	0.001	0.001	0.001	=J412=K412	=J412=L412	=J412=M412	Parameter	Fish	-1	_Pi_sc_migration_rate	cDCarZoo	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A414)<1,ROW()-2,-1)"	0	0	0	0	_kHarvPiscWin_	_d_^-1	0	0	0	0	0	0	=J413=K413	=J413=L413	=J413=M413	Parameter	Fish	-1	_Pi_sc_harvesting_fraction_in_winter	cPrefDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A415)<1,ROW()-2,-1)"	0	0	0	0	_kHarvPiscSum_	_d_^-1	0	0	0	0	0	0	=J414=K414	=J414=L414	=J414=M414	Parameter	Fish	-1	_Pi_sc_harvesting_fraction_in_summer	cPrefren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A416)<1,ROW()-2,-1)"	0	0	0	0	_cFiltMax_	_m_^3*_gDW_^-1*_d_^-1	3	6	4.5	4.5	4.5	4.5	=J415=K415	=J415=L415	=J415=M415	Parameter	Zooplankton	-1	Maximum_filtering_rate(when_DOMW=0)	cFiltMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A417)<1,ROW()-2,-1)"	0	0	0	0	_hFilt_	_gDW_*_m_^-3	0	0	1	1	1	1	=J416=K416	=J416=L416	=J416=M416	Parameter	Zooplankton	-1	Half-sat_food_conc_for_filtering	cPrefDe	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A418)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrZoo_	_gSi_*_m_^-3	0	0	25	25	25	25	=J417=K417	=J417=L417	=J417=M417	Parameter	Zooplankton	-1	Carrying_capacity_of_zooplankton	fDAssZoo	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A419)<1,ROW()-2,-1)"	0	0	0	0	_cPrefDiat_	0	0	0	0.75	0.75	0.75	0.75	=J418=K418	=J418=L418	=J418=M418	Parameter	Zooplankton	-1	Selection_factor_for_Diatoms	fDiEgZoo	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A420)<1,ROW()-2,-1)"	0	0	0	0	_cPrefGren_	0	0	0	0.75	0.75	0.75	0.75	=J419=K419	=J419=L419	=J419=M419	Parameter	Zooplankton	-1	Selection_factor_for_Greens	kDResZoo	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A421)<1,ROW()-2,-1)"	0	0	0	0	_cPrefBlue_	0	0	0	0.125	0.125	0.125	0.125	=J420=K420	=J420=L420	=J420=M420	Parameter	Zooplankton	-1	Selection_factor_for_Bluegreens_Cal	kMZoo	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A422)<1,ROW()-2,-1)"	0	0	0	0	_cPrefDet_	0	0	0	0.25	0.25	0.25	0.25	=J421=K421	=J421=L421	=J421=M421	Parameter	Zooplankton	-1	Selection_factor_for_detritus	fDissZoo	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A423)<1,ROW()-2,-1)"	0	0	0	0	_cPrefBlueSurf_	0	0	0	0.125	0.125	0.125	0.125	=J422=K422	=J422=L422	=J422=M422	Parameter	Zooplankton	-1	Selection_factor_for_Bluegreens_on_surface_Cal	cTmOpZoo	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A424)<1,ROW()-2,-1)"	0	0	0	0	_fDAssZoo_	0	0	0	0.35	0.35	0.35	0.35	=J423=K423	=J423=L423	=J423=M423	Parameter	Zooplankton	-1	DW-assimilation_efficiency_of_herb_zooplankton	cSigTZoo	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A425)<1,ROW()-2,-1)"	0	0	0	0	_fDissEgesZoo_	0	0	0	0.25	0.25	0.25	0.25	=J424=K424	=J424=L424	=J424=M424	Parameter	Zooplankton	-1	Soluble_nutrient_fraction_of_by_herb_zoopl_egested_food	cDCrrent	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A426)<1,ROW()-2,-1)"	0	0	0	0	_kDRespZoo_	_d_^-1	0	0	0.15	0.15	0.15	0.15	=J425=K425	=J425=L425	=J425=M425	Parameter	Zooplankton	-1	Maintenance_respiration_constant_herb_zooplankton	kDAssent	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A427)<1,ROW()-2,-1)"	0	0	0	0	_kMortZoo_	_d_^-1	0	0	0.04	0.04	0.04	0.04	=J426=K426	=J426=L426	=J426=M426	Parameter	Zooplankton	-1	Mortality_constant_herb_zooplankton	hDFodent	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A428)<1,ROW()-2,-1)"	0	0	0	0	_fDissMortZoo_	0	0	0	0.1	0.1	0.1	0.1	=J427=K427	=J427=L427	=J427=M427	Parameter	Zooplankton	-1	Soluble_nutrient_fraction_of_died_zooplankton	fDAssent	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A429)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptZoo_	_oC_	0	0	25	25	25	25	=J428=K428	=J428=L428	=J428=M428	Parameter	Zooplankton	-1	Optimum_temp_zooplankton	fDiEgent	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A430)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmZoo_	_oC_	0	0	13	13	13	13	=J429=K429	=J429=L429	=J429=M429	Parameter	Zooplankton	-1	Temperature_constant_zooplankton(sigma_in_Gaussian_curve)	kDRspent	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A431)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrBent_	_gDW_*_m_^-2	0	0	10	10	10	10	=J430=K430	=J430=L430	=J430=M430	Parameter	Zoobenthos	-1	Carrying_capacity_of_zoobenthos	kMBent	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A432)<1,ROW()-2,-1)"	0	0	0	0	_kDAssBent_	_d_^-1	0	0	0.1	0.1	0.1	0.1	=J431=K431	=J431=L431	=J431=M431	Parameter	Zoobenthos	-1	Maximum_assimilation_rate	fDisMent	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A433)<1,ROW()-2,-1)"	0	0	0	0	_hDFoodBent_	_gDW_*_m_^-2	0	0	200	200	200	200	=J432=K432	=J432=L432	=J432=M432	Parameter	Zoobenthos	-1	Half-saturating_food_for_zoobenthos	cTmptent	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A434)<1,ROW()-2,-1)"	0	0	0	0	_fDAssBent_	0	0	0	0.3	0.3	0.3	0.3	=J433=K433	=J433=L433	=J433=M433	Parameter	Zoobenthos	-1	C_ass_efficiency_of_zoobenthos	cSiTment	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A435)<1,ROW()-2,-1)"	0	0	0	0	_fDissEgesBent_	0	0	0	0.25	0.25	0.25	0.25	=J434=K434	=J434=L434	=J434=M434	Parameter	Zoobenthos	-1	Soluble_nutrient_fraction_of_by_zoobenthos_egested_food	fDBone	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A436)<1,ROW()-2,-1)"	0	0	0	0	_kDRespBent_	_d_^-1	0	0	0.005	0.005	0.005	0.005	=J435=K435	=J435=L435	=J435=M435	Parameter	Zoobenthos	-1	Maint_respiration_constant_of_zoobenthos	fPBone	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A437)<1,ROW()-2,-1)"	0	0	0	0	_kMortBent_	_d_^-1	0	0	0.005	0.005	0.005	0.005	=J436=K436	=J436=L436	=J436=M436	Parameter	Zoobenthos	-1	Mortality_constant_of_zoobenthos	cDCrrish	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A438)<1,ROW()-2,-1)"	0	0	0	0	_fDissMortBent_	0	0	0	0.1	0.1	0.1	0.1	=J437=K437	=J437=L437	=J437=M437	Parameter	Zoobenthos	-1	Soluble_P_fraction_of_died_zoobenthos_P	fDiEgish	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A439)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptBent_	_oC_	0	0	25	25	25	25	=J438=K438	=J438=L438	=J438=M438	Parameter	Zoobenthos	-1	Optimum_temp_of_zoobenthos	fDisMish	0	0	0	0	0	1	PARM																																									
