lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sTargetValue	sEquation	sDescription	sRemark	-1	code versie 5.09.00.00	code versie 5.09.00.01	code versie 5.09.00.02	code versie 5.09.00.03	v00-v01	v00-v02	v00-v03	derivNames	short_derivName	Duflow																																																		
"=IF(COUNTBLANK(A694)<1,ROW()-2,-1)"	0	0	0	0	_wNNitrWHyp_	_gN_*_m_^-3*_d_^-1	0	Nitrification	Nitrification_flux	-	-1	_wNNitrWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _kNitrW_ * _uFunTmNitrHyp_ * _aCorO2NitrWHyp_ * _oNH4WHyp_ _ENDIF_	_wNNitrWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _kNitrW_ * _uFunTmNitrHyp_ * _aCorO2NitrWHyp_ * _oNH4WHyp_ _ENDIF_	_wNNitrWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _kNitrW_ * _uFunTmNitrHyp_ * _aCorO2NitrWHyp_ * _oNH4WHyp_ _ENDIF_	_wNNitrWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _kNitrW_ * _uFunTmNitrHyp_ * _aCorO2NitrWHyp_ * _oNH4WHyp_ _ENDIF_	=$M693=N693	=$M693=O693	=$M693=P693	_wNNitrWH_	wNNitrWH	wNNitrWH																																																		
"=IF(COUNTBLANK(A695)<1,ROW()-2,-1)"	0	0	0	0	_wO2NitrWHyp_	_gO2_*_m_^-3*_d_^-1	0	Nitrification	O2_flux_due_to_nitrification	-	-1	_wO2NitrWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _O2PerNH4_ * _molO2molN_ * _wNNitrWHyp_ _ENDIF_	_wO2NitrWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _O2PerNH4_ * _molO2molN_ * _wNNitrWHyp_ _ENDIF_	_wO2NitrWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _O2PerNH4_ * _molO2molN_ * _wNNitrWHyp_ _ENDIF_	_wO2NitrWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _O2PerNH4_ * _molO2molN_ * _wNNitrWHyp_ _ENDIF_	=$M694=N694	=$M694=O694	=$M694=P694	_wO2NirWH_	wO2NirWH	wO2NirWH																																																		
"=IF(COUNTBLANK(A696)<1,ROW()-2,-1)"	0	0	0	0	_kPMinDetS_	_d_^-1	0	Mineralisation	P_mineralisation_constant_in_sed	-	-1	_kPMinDetS_ = _kDMinDetS_	_kPMinDetS_ = _kDMinDetS_	_kPMinDetS_ = _kDMinDetS_	_kPMinDetS_ = _kDMinDetS_	=$M695=N695	=$M695=O695	=$M695=P695	_kPMinDtS_	kPMinDtS	kPMinDtS																																																		
"=IF(COUNTBLANK(A697)<1,ROW()-2,-1)"	0	0	0	0	_kNMinDetS_	_d_^-1	0	Mineralisation	N_mineralisation_constant_in_sed	-	-1	_kNMinDetS_ = _kDMinDetS_	_kNMinDetS_ = _kDMinDetS_	_kNMinDetS_ = _kDMinDetS_	_kNMinDetS_ = _kDMinDetS_	=$M696=N696	=$M696=O696	=$M696=P696	_kNMinDtS_	kNMinDtS	kNMinDtS																																																		
"=IF(COUNTBLANK(A698)<1,ROW()-2,-1)"	0	0	0	0	_kSiMinDetS_	_d_^-1	0	Mineralisation	Si_mineralisation_constant_in_sed	-	-1	_kSiMinDetS_ = _kDMinDetS_	_kSiMinDetS_ = _kDMinDetS_	_kSiMinDetS_ = _kDMinDetS_	_kSiMinDetS_ = _kDMinDetS_	=$M697=N697	=$M697=O697	=$M697=P697	_kSiMiDtS_	kSiMiDtS	kSiMiDtS																																																		
"=IF(COUNTBLANK(A699)<1,ROW()-2,-1)"	0	0	0	0	_uFunTmMinS_	0	0	Mineralisation	Temp_function	-	-1	_uFunTmMinS_ = _IF_ _POW_(_cThetaMinS_ _POWOPERATOR_ (_uTmBot_-_cTmRef_)) _LT_ _NearZero_ _THEN_ 1 _ELSE_  _POW_(_cThetaMinS_ _POWOPERATOR_ (_uTmBot_-_cTmRef_)) _ENDIF_	_uFunTmMinS_ = _IF_ _POW_(_cThetaMinS_ _POWOPERATOR_ (_uTmBot_-_cTmRef_)) _LT_ _NearZero_ _THEN_ 1 _ELSE_  _POW_(_cThetaMinS_ _POWOPERATOR_ (_uTmBot_-_cTmRef_)) _ENDIF_	_uFunTmMinS_ = _IF_ _POW_(_cThetaMinS_ _POWOPERATOR_ (_uTmBot_-_cTmRef_)) _LT_ _NearZero_ _THEN_ 1 _ELSE_  _POW_(_cThetaMinS_ _POWOPERATOR_ (_uTmBot_-_cTmRef_)) _ENDIF_	_uFunTmMinS_ = _IF_ _POW_(_cThetaMinS_ _POWOPERATOR_ (_uTmBot_-_cTmRef_)) _LT_ _NearZero_ _THEN_ 1 _ELSE_  _POW_(_cThetaMinS_ _POWOPERATOR_ (_uTmBot_-_cTmRef_)) _ENDIF_	=$M698=N698	=$M698=O698	=$M698=P698	_uFuTminS_	uFuTminS	uFuTminS																																																		
"=IF(COUNTBLANK(A700)<1,ROW()-2,-1)"	0	0	0	0	_tDMinDetS_	_gDW_*_m_^-2*_d_^-1	0	Mineralisation	Decomposition_of_upper_sediment	-	-1	_tDMinDetS_ = _kDMinDetS_ * _uFunTmMinS_ * _aDDetS_	_tDMinDetS_ = _kDMinDetS_ * _uFunTmMinS_ * _aDDetS_	_tDMinDetS_ = _kDMinDetS_ * _uFunTmMinS_ * _aDDetS_	_tDMinDetS_ = _kDMinDetS_ * _uFunTmMinS_ * _aDDetS_	=$M699=N699	=$M699=O699	=$M699=P699	_tDMinDtS_	tDMinDtS	tDMinDtS																																																		
"=IF(COUNTBLANK(A701)<1,ROW()-2,-1)"	0	0	0	0	_tPMinDetS_	_gP_*_m_^-2*_d_^-1	0	Mineralisation	Mineralization_of_P_in_upper_sediment	-	-1	_tPMinDetS_ = _kPMinDetS_ * _uFunTmMinS_ * _aPDetS_	_tPMinDetS_ = _kPMinDetS_ * _uFunTmMinS_ * _aPDetS_	_tPMinDetS_ = _kPMinDetS_ * _uFunTmMinS_ * _aPDetS_	_tPMinDetS_ = _kPMinDetS_ * _uFunTmMinS_ * _aPDetS_	=$M700=N700	=$M700=O700	=$M700=P700	_tPMinDtS_	tPMinDtS	tPMinDtS																																																		
"=IF(COUNTBLANK(A702)<1,ROW()-2,-1)"	0	0	0	0	_tNMinDetS_	_gN_*_m_^-2_*_d_^-1	0	Mineralisation	Mineralization_of_N_in_upper_sediment	-	-1	_tNMinDetS_ = _kNMinDetS_ * _uFunTmMinS_ * _aNDetS_	_tNMinDetS_ = _kNMinDetS_ * _uFunTmMinS_ * _aNDetS_	_tNMinDetS_ = _kNMinDetS_ * _uFunTmMinS_ * _aNDetS_	_tNMinDetS_ = _kNMinDetS_ * _uFunTmMinS_ * _aNDetS_	=$M701=N701	=$M701=O701	=$M701=P701	_tNMinDtS_	tNMinDtS	tNMinDtS																																																		
"=IF(COUNTBLANK(A703)<1,ROW()-2,-1)"	0	0	0	0	_tSiMinDetS_	_gSi_*_m_^-2*_d_^-1	0	Mineralisation	Mineralization_of_Si_in_upper_sediment	-	-1	_tSiMinDetS_ = _kSiMinDetS_ * _uFunTmMinS_ * _aSiDetS_	_tSiMinDetS_ = _kSiMinDetS_ * _uFunTmMinS_ * _aSiDetS_	_tSiMinDetS_ = _kSiMinDetS_ * _uFunTmMinS_ * _aSiDetS_	_tSiMinDetS_ = _kSiMinDetS_ * _uFunTmMinS_ * _aSiDetS_	=$M702=N702	=$M702=O702	=$M702=P702	_tSiMiDtS_	tSiMiDtS	tSiMiDtS																																																		
"=IF(COUNTBLANK(A704)<1,ROW()-2,-1)"	0	0	0	0	_uFunTmDif_	0	0	Oxygen_depth	Temperature_function_of_diffusion	-	-1	_uFunTmDif_ = _IF_ _POW_(_cThetaDif_ _POWOPERATOR_ (_uTmEpi_-_cTmRef_)) _LT_ _NearZero_ _THEN_ 1 _ELSE_ _POW_(_cThetaDif_ _POWOPERATOR_ (_uTmEpi_-_cTmRef_)) _ENDIF_	_uFunTmDif_ = _IF_ _POW_(_cThetaDif_ _POWOPERATOR_ (_uTmEpi_-_cTmRef_)) _LT_ _NearZero_ _THEN_ 1 _ELSE_ _POW_(_cThetaDif_ _POWOPERATOR_ (_uTmEpi_-_cTmRef_)) _ENDIF_	_uFunTmDif_ = _IF_ _POW_(_cThetaDif_ _POWOPERATOR_ (_uTmEpi_-_cTmRef_)) _LT_ _NearZero_ _THEN_ 1 _ELSE_ _POW_(_cThetaDif_ _POWOPERATOR_ (_uTmEpi_-_cTmRef_)) _ENDIF_	_uFunTmDif_ = _IF_ _POW_(_cThetaDif_ _POWOPERATOR_ (_uTmEpi_-_cTmRef_)) _LT_ _NearZero_ _THEN_ 1 _ELSE_ _POW_(_cThetaDif_ _POWOPERATOR_ (_uTmEpi_-_cTmRef_)) _ENDIF_	=$M703=N703	=$M703=O703	=$M703=P703	_uFunTDif_	uFunTDif	uFunTDif																																																		
"=IF(COUNTBLANK(A705)<1,ROW()-2,-1)"	0	0	0	0	_akO2DifCor_	_m_^2*_d_^-1	0	Oxygen_depth	Corrected_O2_diffusion_coefficient	-	-1	_akO2DifCor_ = _kO2Dif_ * _uFunTmDif_ * _cTurbDifO2_ * _bPorCorS_	_akO2DifCor_ = _kO2Dif_ * _uFunTmDif_ * _cTurbDifO2_ * _bPorCorS_	_akO2DifCor_ = _kO2Dif_ * _uFunTmDif_ * _cTurbDifO2_ * _bPorCorS_	_akO2DifCor_ = _kO2Dif_ * _uFunTmDif_ * _cTurbDifO2_ * _bPorCorS_	=$M704=N704	=$M704=O704	=$M704=P704	_akODiCor_	akODiCor	akODiCor																																																		
"=IF(COUNTBLANK(A706)<1,ROW()-2,-1)"	0	0	0	0	_tSOD_	_gO2_*_m_^-3*_d_^-1	0	Oxygen_depth	Sediment_oxygen_demand	-	-1	_tSOD_ = (_molO2molC_ * _cCPerDW_ * (1.0 - _fRefrDetS_) * _tDMinDetS_ + _O2PerNH4_ * _molO2molN_ * _kNitrS_ * _uFunTmNitrS_ * _aNH4S_) / _cDepthS_	_tSOD_ = (_molO2molC_ * _cCPerDW_ * (1.0 - _fRefrDetS_) * _tDMinDetS_ + _O2PerNH4_ * _molO2molN_ * _kNitrS_ * _uFunTmNitrS_ * _aNH4S_) / _cDepthS_	_tSOD_ = (_molO2molC_ * _cCPerDW_ * (1.0 - _fRefrDetS_) * _tDMinDetS_ + _O2PerNH4_ * _molO2molN_ * _kNitrS_ * _uFunTmNitrS_ * _aNH4S_) / _cDepthS_	_tSOD_ = (_molO2molC_ * _cCPerDW_ * (1.0 - _fRefrDetS_) * _tDMinDetS_ + _O2PerNH4_ * _molO2molN_ * _kNitrS_ * _uFunTmNitrS_ * _aNH4S_) / _cDepthS_	=$M705=N705	=$M705=O705	=$M705=P705	_tSOD_	tSOD	tSOD																																																		
"=IF(COUNTBLANK(A707)<1,ROW()-2,-1)"	0	0	0	0	_aDepthDif_	_m_	0	Diffusion	Average_diffusion_distance	-	-1	_aDepthDif_ = _fDepthDifS_ * _cDepthS_	_aDepthDif_ = _fDepthDifS_ * _cDepthS_	_aDepthDif_ = _fDepthDifS_ * _cDepthS_	_aDepthDif_ = _fDepthDifS_ * _cDepthS_	=$M706=N706	=$M706=O706	=$M706=P706	_aDptDif_	aDptDif	aDptDif																																																		
"=IF(COUNTBLANK(A708)<1,ROW()-2,-1)"	1	0	0	0	_tPDifPO4Hyp_	_gP_*_m_^-2*_d_^-1	0	Diffusion	Diffusion_flux_of_dissolved_P_from_sediment_to_water	-	-1	_tPDifPO4Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kPDifPO4_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oPO4S_ - _oPO4WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	_tPDifPO4Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kPDifPO4_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oPO4S_ - _oPO4WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	_tPDifPO4Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kPDifPO4_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oPO4S_ - _oPO4WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	_tPDifPO4Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kPDifPO4_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oPO4S_ - _oPO4WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	=$M707=N707	=$M707=O707	=$M707=P707	_tPDifO4H_	tPDifO4H	tPDifO4H																																																		
"=IF(COUNTBLANK(A709)<1,ROW()-2,-1)"	0	0	0	0	_tNDifNO3Hyp_	_gN_*_m_^-2*_d_^-1	0	Diffusion	Diffusion_flux_of_NO3_from_sediment_to_water	-	-1	_tNDifNO3Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kNDifNO3_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oNO3S_ - _oNO3WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	_tNDifNO3Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kNDifNO3_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oNO3S_ - _oNO3WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	_tNDifNO3Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kNDifNO3_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oNO3S_ - _oNO3WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	_tNDifNO3Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kNDifNO3_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oNO3S_ - _oNO3WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	=$M708=N708	=$M708=O708	=$M708=P708	_tNDifO3H_	tNDifO3H	tNDifO3H																																																		
"=IF(COUNTBLANK(A710)<1,ROW()-2,-1)"	0	0	0	0	_tNDifNH4Hyp_	_gN_*_m_^-2*_d_^-1	0	Diffusion	Diffusion_flux_of_NH4_from_sediment_to_water	-	-1	_tNDifNH4Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kNDifNH4_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oNH4S_ - _oNH4WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	_tNDifNH4Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kNDifNH4_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oNH4S_ - _oNH4WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	_tNDifNH4Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kNDifNH4_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oNH4S_ - _oNH4WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	_tNDifNH4Hyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kNDifNH4_ * _uFunTmDif_ * _cTurbDifNut_ * _bPorCorS_ * (_oNH4S_ - _oNH4WHyp_ ) / _aDepthDif_ _ELSE_ 0.0 _ENDIF_ 	=$M709=N709	=$M709=O709	=$M709=P709	_tNDifH4H_	tNDifH4H	tNDifH4H																																																		
"=IF(COUNTBLANK(A711)<1,ROW()-2,-1)"	0	0	0	0	_tO2DifHyp_	_gO2_*_m_^-2*_d_^-1	0	Diffusion	O2_diffusion_(water_->_sediment)	-	-1	_tO2DifHyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kO2Dif_ / _aDepthDif_ * _uFunTmDif_ * _cTurbDifO2_ * _bPorCorS_ * _oO2WHyp_ _ELSE_ 0.0 _ENDIF_ 	_tO2DifHyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kO2Dif_ / _aDepthDif_ * _uFunTmDif_ * _cTurbDifO2_ * _bPorCorS_ * _oO2WHyp_ _ELSE_ 0.0 _ENDIF_ 	_tO2DifHyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kO2Dif_ / _aDepthDif_ * _uFunTmDif_ * _cTurbDifO2_ * _bPorCorS_ * _oO2WHyp_ _ELSE_ 0.0 _ENDIF_ 	_tO2DifHyp_ = _IF_ ( _aInclStrat_ _EQ_ _TRUE_ ) _THEN_ _kO2Dif_ / _aDepthDif_ * _uFunTmDif_ * _cTurbDifO2_ * _bPorCorS_ * _oO2WHyp_ _ELSE_ 0.0 _ENDIF_ 	=$M710=N710	=$M710=O710	=$M710=P710	_tO2DifH_	tO2DifH	tO2DifH																																																		
"=IF(COUNTBLANK(A712)<1,ROW()-2,-1)"	0	0	0	0	_tPDifGroundPO4_	_gP_*_m_^-2*_d_^-1	0	Diffusion	Diffusion_flux_of_dissolved_P_from_pore_water_to_groundwater	-	-1	_tPDifGroundPO4_ = 0.0	_tPDifGroundPO4_ = 0.0	_tPDifGroundPO4_ = 0.0	_tPDifGroundPO4_ = 0.0	=$M711=N711	=$M711=O711	=$M711=P711	_tPDroPO4_	tPDroPO4	tPDroPO4																																																		
"=IF(COUNTBLANK(A713)<1,ROW()-2,-1)"	0	0	0	0	_tNDifGroundNO3_	_gN_*_m_^-2_*_d_^-1	0	Diffusion	Diffusion_flux_of_dissolved_NO3_from_pore_water_to_groundwater	-	-1	_tNDifGroundNO3_ = 0.0	_tNDifGroundNO3_ = 0.0	_tNDifGroundNO3_ = 0.0	_tNDifGroundNO3_ = 0.0	=$M712=N712	=$M712=O712	=$M712=P712	_tNDroNO3_	tNDroNO3	tNDroNO3																																																		
"=IF(COUNTBLANK(A714)<1,ROW()-2,-1)"	0	0	0	0	_tNDifGroundNH4_	_gN_*_m_^-2_*_d_^-1	0	Diffusion	Diffusion_flux_of_dissolved_NH4_from_pore_water_to_groundwater	-	-1	_tNDifGroundNH4_ = 0.0	_tNDifGroundNH4_ = 0.0	_tNDifGroundNH4_ = 0.0	_tNDifGroundNH4_ = 0.0	=$M713=N713	=$M713=O713	=$M713=P713	_tNDroNH4_	tNDroNH4	tNDroNH4																																																		
"=IF(COUNTBLANK(A715)<1,ROW()-2,-1)"	0	0	0	0	_aPAdsMaxWHyp_	_gP_*_gDW_^-1	0	P_sorption	Max_P_adsorption_per_g_inorg_matter_in_water	-	-1	_aPAdsMaxWHyp_ = _cRelPAdsD_ + _aCorO2BODHyp_ * _cRelPAdsFe_ * _fFeDIM_ + _cRelPAdsAl_ * _fAlDIM_	_aPAdsMaxWHyp_ = _cRelPAdsD_ + _aCorO2BODHyp_ * _cRelPAdsFe_ * _fFeDIM_ + _cRelPAdsAl_ * _fAlDIM_	_aPAdsMaxWHyp_ = _cRelPAdsD_ + _aCorO2BODHyp_ * _cRelPAdsFe_ * _fFeDIM_ + _cRelPAdsAl_ * _fAlDIM_	_aPAdsMaxWHyp_ = _cRelPAdsD_ + _aCorO2BODHyp_ * _cRelPAdsFe_ * _fFeDIM_ + _cRelPAdsAl_ * _fAlDIM_	=$M714=N714	=$M714=O714	=$M714=P714	_aPAsMxWH_	aPAsMxWH	aPAsMxWH																																																		
"=IF(COUNTBLANK(A716)<1,ROW()-2,-1)"	0	0	0	0	_aKPAdsWHyp_	_m_^3*_gP_^-1	0	P_sorption	P_adsorption_affinity_corrected_for_redox_conditions	-	-1	_aKPAdsWHyp_ = (1.0 - _fRedMax_ * (1.0-_aCorO2BODHyp_)) * _cKPAdsOx_	_aKPAdsWHyp_ = (1.0 - _fRedMax_ * (1.0-_aCorO2BODHyp_)) * _cKPAdsOx_	_aKPAdsWHyp_ = (1.0 - _fRedMax_ * (1.0-_aCorO2BODHyp_)) * _cKPAdsOx_	_aKPAdsWHyp_ = (1.0 - _fRedMax_ * (1.0-_aCorO2BODHyp_)) * _cKPAdsOx_	=$M715=N715	=$M715=O715	=$M715=P715	_aKPAdsWH_	aKPAdsWH	aKPAdsWH																																																		
"=IF(COUNTBLANK(A717)<1,ROW()-2,-1)"	0	0	0	0	_aPIsoAdsWHyp_	_gP_*_gDW_^-1	0	P_sorption	P_adsorption_isotherm_onto_inorg_matter_in_sediment	-	-1	_aPIsoAdsWHyp_ = _aPAdsMaxWHyp_ * _aKPAdsWHyp_ * _oPO4WHyp_ / (1.0 + _aKPAdsWHyp_ * _oPO4WHyp_)	_aPIsoAdsWHyp_ = _aPAdsMaxWHyp_ * _aKPAdsWHyp_ * _oPO4WHyp_ / (1.0 + _aKPAdsWHyp_ * _oPO4WHyp_)	_aPIsoAdsWHyp_ = _aPAdsMaxWHyp_ * _aKPAdsWHyp_ * _oPO4WHyp_ / (1.0 + _aKPAdsWHyp_ * _oPO4WHyp_)	_aPIsoAdsWHyp_ = _aPAdsMaxWHyp_ * _aKPAdsWHyp_ * _oPO4WHyp_ / (1.0 + _aKPAdsWHyp_ * _oPO4WHyp_)	=$M716=N716	=$M716=O716	=$M716=P716	_aPIoAsWH_	aPIoAsWH	aPIoAsWH																																																		
"=IF(COUNTBLANK(A718)<1,ROW()-2,-1)"	0	0	0	0	_aPEqIMWHyp_	_gP_*_m_^-3	0	P_sorption	Equilibrium_conc	-	-1	_aPEqIMWHyp_ = _aPIsoAdsWHyp_ * _oDIMWHyp_	_aPEqIMWHyp_ = _aPIsoAdsWHyp_ * _oDIMWHyp_	_aPEqIMWHyp_ = _aPIsoAdsWHyp_ * _oDIMWHyp_	_aPEqIMWHyp_ = _aPIsoAdsWHyp_ * _oDIMWHyp_	=$M717=N717	=$M717=O717	=$M717=P717	_aPEqIMWH_	aPEqIMWH	aPEqIMWH																																																		
"=IF(COUNTBLANK(A719)<1,ROW()-2,-1)"	0	0	0	0	_wPSorpIMWHyp_	_gP_*_m_^-3*_d_^-1	0	P_sorption	Sorption_flux_in_water	-	-1	_wPSorpIMWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _kPSorp_ * (_aPEqIMWHyp_ - _oPAIMWHyp_) _ENDIF_	_wPSorpIMWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _kPSorp_ * (_aPEqIMWHyp_ - _oPAIMWHyp_) _ENDIF_	_wPSorpIMWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _kPSorp_ * (_aPEqIMWHyp_ - _oPAIMWHyp_) _ENDIF_	_wPSorpIMWHyp_ =_IF_ (_aInclStrat_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSE_ _kPSorp_ * (_aPEqIMWHyp_ - _oPAIMWHyp_) _ENDIF_	=$M718=N718	=$M718=O718	=$M718=P718	_wPSrpMWH_	wPSrpMWH	wPSrpMWH																																																		
"=IF(COUNTBLANK(A720)<1,ROW()-2,-1)"	0	0	0	0	_tPChemPO4_	_gP_*_m_^-2*_d_^-1	0	Total_abiotic/microbial_fluxes	Chemical_loss_of_dissolved_P_from_pore_water	-	-1	"_tPChemPO4_ = _MAX_( 0.0, _kPChemPO4_ * (_oPO4S_ - _coPO4Max_) )"	"_tPChemPO4_ = _MAX_( 0.0, _kPChemPO4_ * (_oPO4S_ - _coPO4Max_) )"	"_tPChemPO4_ = _MAX_( 0.0, _kPChemPO4_ * (_oPO4S_ - _coPO4Max_) )"	"_tPChemPO4_ = _MAX_( 0.0, _kPChemPO4_ * (_oPO4S_ - _coPO4Max_) )"	=$M719=N719	=$M719=O719	=$M719=P719	_tPChePO4_	tPChePO4	tPChePO4																																																		
"=IF(COUNTBLANK(A721)<1,ROW()-2,-1)"	0	0	0	0	_tSiAbioTotT_	_gSi_*_m_^-2*_d_^-1	0	Total_abiotic/microbial_fluxes	Total_abiotic/microbial_Si_flux_for_mass_balance_check	-	-1	_tSiAbioTotT_ = - _fRefrDetS_ * _tSiMinDetS_	_tSiAbioTotT_ = - _fRefrDetS_ * _tSiMinDetS_	_tSiAbioTotT_ = - _fRefrDetS_ * _tSiMinDetS_	_tSiAbioTotT_ = - _fRefrDetS_ * _tSiMinDetS_	=$M720=N720	=$M720=O720	=$M720=P720	_tSibiotT_	tSibiotT	tSibiotT																																																		
"=IF(COUNTBLANK(A722)<1,ROW()-2,-1)"	0	0	0	0	_uQEvPhra_	_mm_*_d_^-1	0	Process_equations	Reed_evaporation(set_EQUAL_to_lake_evaporation)	-	-1	_uQEvPhra_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _uQEv_ _ELSE_ 0.0 _ENDIF_	_uQEvPhra_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _uQEv_ _ELSE_ 0.0 _ENDIF_	_uQEvPhra_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _uQEv_ _ELSE_ 0.0 _ENDIF_	_uQEvPhra_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _uQEv_ _ELSE_ 0.0 _ENDIF_	=$M721=N721	=$M721=O721	=$M721=P721	_uQEvPhra_	uQEvPhra	uQEvPhra																																																		
"=IF(COUNTBLANK(A723)<1,ROW()-2,-1)"	0	0	0	0	_tPEvPO4WM_	_gP_*_m_^-2*_d_^-1	0	Nutrient_flux_to_pore_water	SRP_flux	-	-1	_tPEvPO4WM_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _uQEvPhra_ / _mmPerm_ * _oPO4WM_ _ELSE_ 0.0 _ENDIF_	_tPEvPO4WM_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _uQEvPhra_ / _mmPerm_ * _oPO4WM_ _ELSE_ 0.0 _ENDIF_	_tPEvPO4WM_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _uQEvPhra_ / _mmPerm_ * _oPO4WM_ _ELSE_ 0.0 _ENDIF_	_tPEvPO4WM_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _uQEvPhra_ / _mmPerm_ * _oPO4WM_ _ELSE_ 0.0 _ENDIF_	=$M722=N722	=$M722=O722	=$M722=P722	_tPEvP4WM_	tPEvP4WM	tPEvP4WM																																																		
