lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1	Open water	shortName	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	Duflow		
458	0	0	0	0	_hDZooFiJv_	_gDW_*_m_^-2	0	0	1.25	1.25	1.25	1.25	TRUE	TRUE	TRUE	Parameter	Fish	-1	Half-saturating_zooplankton_biomass_for_young_fish_predation	hDZooiJv	0	0	0	0	0	1	PARM		
459	0	0	0	0	_fDAssFiJv_	0	0	0	0.4	0.4	0.4	0.4	TRUE	TRUE	TRUE	Parameter	Fish	-1	C_assimilation_efficiency_of_young_fish	fDAssiJv	0	0	0	0	0	1	PARM		
460	0	0	0	0	_kDRespFiJv_	_d_^-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Fish	-1	Maintenance_respiration_constant_of_young_fish	kDRspiJv	0	0	0	0	0	1	PARM		
461	0	0	0	0	_kMortFiJv_	_d_^-1	0	0	0.00137	0.00137	0.00137	0.00137	TRUE	TRUE	TRUE	Parameter	Fish	-1	Specific_mortality_of_young_fish(=_01_y-1)	kMFiJv	0	0	0	0	0	1	PARM		
462	0	0	0	0	_kDAssFiAd_	_d_^-1	0	0	0.06	0.06	0.06	0.06	TRUE	TRUE	TRUE	Parameter	Fish	-1	Maximum_assimilation_rate_of_adult_fish	kDAssiAd	0	0	0	0	0	1	PARM		
463	0	0	0	0	_hDBentFiAd_	_gDW_*_m_^-2	0	0	2.5	2.5	2.5	2.5	TRUE	TRUE	TRUE	Parameter	Fish	-1	Half-saturating_zoobenthos_biomass_for_adult_fish_predation	hDBntiAd	0	0	0	0	0	1	PARM		
464	0	0	0	0	_fDAssFiAd_	0	0	0	0.4	0.4	0.4	0.4	TRUE	TRUE	TRUE	Parameter	Fish	-1	C_assimilation_efficiency_of_adult_fish	fDAssiAd	0	0	0	0	0	1	PARM		
465	0	0	0	0	_kDRespFiAd_	_d_^-1	0	0	0.004	0.004	0.004	0.004	TRUE	TRUE	TRUE	Parameter	Fish	-1	Maintenance_respiration_constant_of_adult_fish	kDRspiAd	0	0	0	0	0	1	PARM		
466	0	0	0	0	_kMortFiAd_	_d_^-1	0	0	0.00027	0.00027	0.00027	0.00027	TRUE	TRUE	TRUE	Parameter	Fish	-1	Specific_mortality_of_adult_fish(=_01_y-1)	kMFiAd	0	0	0	0	0	1	PARM		
467	0	0	0	0	_cDCarrPiscMax_	_gDW_*_m_^-2	0	0	1.2	1.2	1.2	1.2	TRUE	TRUE	TRUE	Parameter	Fish	-1	Maximum_carrying_capacity_of_Pi_sc(=75_kg/ha)	cDCrPcMx	0	0	0	0	0	1	PARM		
468	0	0	0	0	_cDCarrPiscMin_	_gDW_*_m_^-2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Fish	-1	Minimum_carrying_capacity_of_Pi_sc(=6_kg/ha)	cDCrPcMn	0	0	0	0	0	1	PARM		
469	0	0	0	0	_cDCarrPiscBare_	_gDW_*_m_^-2	0	0	1	1	1	1	TRUE	TRUE	TRUE	Parameter	Fish	-1	Carrying_capacity_of_Pi_sc_for_lake_without_marsh_zone	cDCPiare	0	0	0	0	0	1	PARM		
470	0	0	0	0	_cDPhraMinPisc_	_gDW_*_m_^-2	0	0	50	50	50	50	TRUE	TRUE	TRUE	Parameter	Fish	-1	Min_reed_biomass_for_Pi_sc	cDPaMisc	0	0	0	0	0	1	PARM		
471	0	0	0	0	_cCovVegMin_	0	0	0	40	40	40	40	TRUE	TRUE	TRUE	Parameter	Fish	-1	Min_submveg_coverage_for_Pi_sc	cCovVMn	0	0	0	0	0	1	PARM		
472	0	0	0	0	_cTmOptVeg_	_oC_	0	0	20	20	20	20	TRUE	TRUE	TRUE	Parameter	Vegetation	-1	Optimum_temperature_of_vegetation	cTmOptV	0	0	0	0	0	1	PARM		
473	0	0	0	0	_cSigTmVeg_	_oC_	0	0	20	20	20	20	TRUE	TRUE	TRUE	Parameter	Vegetation	-1	Temperature_constant_vegetation(sigma_in_Gaussian_curve)	cSigTmV	0	0	0	0	0	1	PARM		
474	0	0	0	0	_cRelPhraPisc_	_gDW_*_m_^-2	0	0	0.075	0.075	0.075	0.075	TRUE	TRUE	TRUE	Parameter	Fish	-1	Rel_Pi_sc_density_per_%_reed_if_subm_veg_absent	cRehrisc	0	0	0	0	0	1	PARM		
475	0	0	0	0	_cRelVegPisc_	_gDW_*_m_^-2	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Fish	-1	Extra_rel_Pi_sc_density_per_%_reed_if_aCovVeg_>_cCovVegMin	cRelVisc	0	0	0	0	0	1	PARM		
476	0	0	0	0	_kDAssPisc_	_d_^-1	0	0	0.025	0.025	0.025	0.025	TRUE	TRUE	TRUE	Parameter	Fish	-1	Maximum_assimilation_rate	kDAssisc	0	0	0	0	0	1	PARM		
477	0	0	0	0	_hDVegPisc_	_gDW_*_m_^-2	0	0	5	5	5	5	TRUE	TRUE	TRUE	Parameter	Fish	-1	Half-sat_vegetation_biomass_for_Pi_sc_growth	hDVPisc	0	0	0	0	0	1	PARM		
478	0	0	0	0	_hDFishPisc_	_gDW_*_m_^-2	0	0	1	1	1	1	TRUE	TRUE	TRUE	Parameter	Fish	-1	Half-saturating_DFish_for_Pi_sc_predation	hDFshisc	0	0	0	0	0	1	PARM		
479	0	0	0	0	_fDAssPisc_	0	0	0	0.4	0.4	0.4	0.4	TRUE	TRUE	TRUE	Parameter	Fish	-1	C_ass_efficiency_of_Pi_sc	fDAssisc	0	0	0	0	0	1	PARM		
480	0	0	0	0	_fDissEgesPisc_	0	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Fish	-1	Soluble_P_fraction_of_by_fish_egested_food	fDiEgisc	0	0	0	0	0	1	PARM		
481	0	0	0	0	_kDRespPisc_	_d_^-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Fish	-1	Maint_respiration_constant_of_Pi_sc	kDRspisc	0	0	0	0	0	1	PARM		
482	0	0	0	0	_kMortPisc_	_d_^-1	0	0	0.00027	0.00027	0.00027	0.00027	TRUE	TRUE	TRUE	Parameter	Fish	-1	Specific_mortality_of_Pi_sc_=_01_y-1	kMPisc	0	0	0	0	0	1	PARM		
483	0	0	0	0	_fDissMortPisc_	0	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Fish	-1	Soluble_nutrient_fraction_of_died_Pi_sc(excl_bones_and_scales	fDisMisc	0	0	0	0	0	1	PARM		
484	0	0	0	0	_cTmOptPisc_	_oC_	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Fish	-1	Optimum_temp_of_Pi_sc	cTmptisc	0	0	0	0	0	1	PARM		
485	0	0	0	0	_cSigTmPisc_	_oC_	0	0	10	10	10	10	TRUE	TRUE	TRUE	Parameter	Fish	-1	Temperature_constant_of_Pi_sc(sigma_in_Gaussian_curve)	cSiTmisc	0	0	0	0	0	1	PARM		
486	0	0	0	0	_cDepthSM_	_m_	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Marsh	-1	Sediment_depth	cDepthSM	0	0	0	0	0	1	PARM		
487	0	0	0	0	_kExchMaxM_	_m_^3*_m_^-3*_d_^-1	0	0	1	1	1	1	TRUE	TRUE	TRUE	Parameter	Marsh	-1	Maximum_dispersive_marsh_water_exchange_coefficient	kExchMxM	0	0	0	0	0	1	PARM		
488	0	0	0	0	_hfMarsh_	_m_^2*_m_^-2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Marsh	-1	Rel_marsh_area_where_exchange_is_50%	hfMarsh	0	0	0	0	0	1	PARM		
489	0	0	0	0	_fDTotSM0_	_gDW_*_gDW_^-1	0	0	0.3	0.3	0.3	0.3	TRUE	TRUE	TRUE	Parameter	Marsh	-1	Initial_dry-weight_fraction_in_sediment	fDTotSM0	0	0	0	0	0	1	PARM		
490	0	0	0	0	_fDOrgSM0_	_gDW_*_gDW_^-1	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Marsh	-1	Initial_organic_fraction_of_sed	fDOrgSM0	0	0	0	0	0	1	PARM		
491	0	0	0	0	_fDDetSM0_	_gDW_*_gDW_^-1	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	Parameter	Marsh	-1	Initial_detritus_fraction_of_sediment_organic_matter	fDDeSM0	0	0	0	0	0	1	PARM		
492	0	0	0	0	_fPInorgSM0_	_gP_*_gDW_^-1	0	0	0.0005	0.0005	0.0005	0.0005	TRUE	TRUE	TRUE	Parameter	Marsh	-1	Initial_inorg_P_fraction_in_sed	fPIorSM0	0	0	0	0	0	1	PARM		
493	0	0	0	0	_cPDPhra0_	_gP_*_gDW_^-1	0	0	0.002	0.002	0.002	0.002	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Initial_P/day_ratio_of_reed	cPDPhra0	0	0	0	0	0	1	PARM		
494	0	0	0	0	_cNDPhra0_	_gN_*_gDW_^-1	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Initial_N/day_ratio_of_reed	cNDPhra0	0	0	0	0	0	1	PARM		
495	0	0	0	0	_cDensStemPhra_	_m_^-2	0	0	61.5	61.5	61.5	61.5	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Density_stem(+/-_139)	cDeSthra	0	0	0	0	0	1	PARM		
496	0	0	0	0	_cTmInitPhra_	_oC_	0	0	8	8	8	8	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Temp_start_initial_growth	cTMithra	0	0	0	0	0	1	PARM		
497	0	0	0	0	_fDAllPhra_	0	0	0	0.3	0.3	0.3	0.3	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Allocation_fraction	fDAllhra	0	0	0	0	0	1	PARM		
498	0	0	0	0	_kDAllPhra_	_d_^-1	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Allocation_rate	kDAllhra	0	0	0	0	0	1	PARM		
499	0	0	0	0	_cDStemPhra_	_gDW_*_m_^-1	0	0	6	6	6	6	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Average_stem_weight	cDSemhra	0	0	0	0	0	1	PARM		
500	0	0	0	0	_cQ10ProdPhra_	0	0	0	2	2	2	2	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Temp_quotient_of_production	cQ1rohra	0	0	0	0	0	1	PARM		
501	0	0	0	0	_cMuPhraMax_	_d_^-1	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Maximum_growth_rate_reed	cMuPhaMx	0	0	0	0	0	1	PARM		
502	0	0	0	0	_cDShootPhraMax_	_gDW_*_m_^-2	0	0	3500	3500	3500	3500	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Max_shoot_biomass_of_reed	cDSPhaMx	0	0	0	0	0	1	PARM		
503	0	0	0	0	_cCovSpPhra_	_gDW_^-1*_m_^-2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Specific_coverage	cCoSphra	0	0	0	0	0	1	PARM		
504	0	0	0	0	_cPDPhraMin_	0	0	0	0.0008	0.0008	0.0008	0.0008	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	MinPhra_P/day_-ratio	cPDPhaMn	0	0	0	0	0	1	PARM		
505	0	0	0	0	_cPDPhraMax_	0	0	0	0.003	0.003	0.003	0.003	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	MaxPhra_P/day_-ratio	cPDPhaMx	0	0	0	0	0	1	PARM		
506	0	0	0	0	_cNDPhraMin_	0	0	0	0.008	0.008	0.008	0.008	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	MinPhra_N/day_-ratio	cNDPhaMn	0	0	0	0	0	1	PARM		
507	0	0	0	0	_cNDPhraMax_	0	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	MaxPhra_N/day_-ratio	cNDPhaMx	0	0	0	0	0	1	PARM		
508	0	0	0	0	_cAffNUptPhra_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.0002	0.0002	0.0002	0.0002	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	N_uptake_affinity_reed	cAfNUhra	0	0	0	0	0	1	PARM		
509	0	0	0	0	_cAffPUptPhra_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.0002	0.0002	0.0002	0.0002	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	P_uptake_affinity_reed	cAfPUhra	0	0	0	0	0	1	PARM		
510	0	0	0	0	_cVNUptPhraMax_	_gN_*_gDW_^-1*_d_^-1	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Max_uptake_rate_N_001	cVNPhaMx	0	0	0	0	0	1	PARM		
511	0	0	0	0	_cVPUptPhraMax_	_gP_*_gDW_^-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Max_uptake_rate_P_0001	cVPPhaMx	0	0	0	0	0	1	PARM		
512	0	0	0	0	_kDRespPhra_	_d_^-1	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Respiration_rate_of_reed	kDRsphra	0	0	0	0	0	1	PARM		
513	0	0	0	0	_cQ10RespPhra_	1^[_oC_^-1]	0	0	2.5	2.5	2.5	2.5	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Temp_quotient_of_respiration	cQ1eshra	0	0	0	0	0	1	PARM		
514	0	0	0	0	_fDayWin_	0	0	0	0.52	0.52	0.52	0.52	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Start_autumn	fDayWin	0	0	0	0	0	1	PARM		
515	0	0	0	0	_fDRealPhra_	0	0	0	0.85	0.85	0.85	0.85	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Reallocated_fraction_day	fDRalhra	0	0	0	0	0	1	PARM		
516	0	0	0	0	_kDRealPhra_	_d_^-1	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Reallocation_rate_day	kDRalhra	0	0	0	0	0	1	PARM		
517	0	0	0	0	_kDMortShootPhra_	_d_^-1	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Mortality_rate_shoots	kDMShhra	0	0	0	0	0	1	PARM		
518	0	0	0	0	_kDMortRootPhra_	_d_^-1	0	0	0.000391	0.000391	0.000391	0.000391	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Mortality_rate_roots	kDResPhr	0	0	0	0	0	1	PARM		
519	0	0	0	0	_cDayWinPhra_	_d_	0	0	259	259	259	259	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Begin_autumn(16_Sept)	cDaWihra	0	0	0	0	0	1	PARM		
520	0	0	0	0	_cDayManPhra_	_d_	0	0	255	255	255	255	TRUE	TRUE	TRUE	Input_factor	Phragmities	-1	Time_of_management	cDaMahra	0	0	0	0	0	0	PARM		
521	0	0	0	0	_fManPhra_	_d_^-1	0	0	0	0	0	0	TRUE	TRUE	TRUE	Input_factor	Phragmities	-1	Fraction_biomass_loss_by_management	fManPhra	0	0	0	0	0	0	PARM		
522	0	0	0	0	_kDManShootPhra_	_d_^-1	0	0	1	1	1	1	TRUE	TRUE	TRUE	Input_factor	Phragmities	-1	Rate_of_management	kDMnShra	0	0	0	0	0	0	PARM		
523	0	0	0	0	_DaysPerYear_	_d_*_y_^-1	0	0	365	365	365	365	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Days_Per_Year	DayPeear	0	0	0	0	0	0	PARM		
524	0	0	0	0	_TenDays_	_d_	0	0	10	10	10	10	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Ten_days	kDMRPhra	0	0	0	0	0	0	PARM		
525	0	0	0	0	_HoursInDay_	_h_	0	0	24	24	24	24	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Hours_in_day	HousIDay	0	0	0	0	0	0	PARM		
526	0	0	0	0	_HoursPerDay_	_h_*_d_^-1	0	0	24	24	24	24	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Hours_per_day	HousPDay	0	0	0	0	0	0	PARM		
527	0	0	0	0	_SecsPerDay_	_s_*_d_^-1	0	0	86400	86400	86400	86400	TRUE	TRUE	TRUE	Conversion	Conversion	-1	SecsPerDay	SecPeDay	0	0	0	0	0	0	PARM		
528	0	0	0	0	_mmPerm_	_mm_*_m_^-1	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	MmPerm	mmPerm	0	0	0	0	0	0	PARM		
529	0	0	0	0	_m2Perha_	_m_^2*_ha_^-1	0	0	10000	10000	10000	10000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	M2Perha	m2Perha	0	0	0	0	0	0	PARM		
530	0	0	0	0	_mgPerg_	_mgChl_*_gChl_^-1	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	MgPerg	TenDays	0	0	0	0	0	0	PARM		
531	0	0	0	0	_gPerkg_	_g_*_kg_	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	GPerkg	gPerkg	0	0	0	0	0	0	PARM		
532	0	0	0	0	_gPerton_	_g_*_ton_^-1	0	0	1000000	1000000	1000000	1000000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	GPerton	gPerton	0	0	0	0	0	0	PARM		
533	0	0	0	0	_PerDay_	_d_^-1	0	0	1	1	1	1	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Per_day	PerDay	0	0	0	0	0	0	PARM		
534	0	0	0	0	_PerCent_	0	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Conversion	Conversion	-1	PerCent	PerCent	0	0	0	0	0	0	PARM		
535	0	0	0	0	_NearZero_	0	0	0	1E-28	1E-28	1E-28	1E-28	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Very_small_number_used_to_avoid_dividing_by_zero_	NearZero	0	0	0	0	0	0	PARM		
536	0	0	0	0	_molO2molC_	_gO2_*_gC_^-1	0	0	2.6667	2.6667	2.6667	2.6667	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Ratio_of_mol_weights	molO2olC	0	0	0	0	0	0	PARM		
537	0	0	0	0	_molO2molN_	_gO2_*_gN_^-1	0	0	2.2857	2.2857	2.2857	2.2857	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Ratio_of_mol_weights	molO2olN	0	0	0	0	0	0	PARM		
538	0	0	0	0	_molNmolC_	_gN_*_gC_^-1	0	0	1.1667	1.1667	1.1667	1.1667	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Ratio_of_mol_weights	molNmolC	0	0	0	0	0	0	PARM		
539	0	0	0	0	_ugPerg_	_ug_*_g_^-1	0	0	1000000	1000000	1000000	1000000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	MgPerg	mgPerg	0	0	0	0	0	0	PARM		
540	0	0	0	0	_cRhoWat_	_gDW_*_m_^-3	0	0	1000000	1000000	1000000	1000000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Density_of_water	cRhoWat	0	0	0	0	0	0	PARM		
541	0	0	0	0	_cSolar_	_J_*_s_^-1*_m_^-2	1361	1375	1368	1368	1368	1368	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Solar_constant_incl_latitude_module	cSolar	0	0	0	0	0	0	PARM		
542	0	0	0	0	_cLAT_	_deg_	-90	90	52	52	52	52	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Latitude_incl_latitude_module	cLAT	0	0	0	0	0	0	PARM		
543	0	0	0	0	_cPhiR_	_rad_	0.409	0.409	0.409	0.409	0.409	0.409	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Tilt_of_the_earths_axis_incl_latitude_module	cPhiR	0	0	0	0	0	0	PARM		
544	0	0	0	0	_cDayR_	_d_	173	173	173	173	173	173	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Day_of_summer_solstice_in_the_northern_hemisphere_incl_latitude_module	cDayR	0	0	0	0	0	0	PARM		
545	0	0	0	0	_fCloudH_	0	0	1	0.15	0.15	0.15	0.15	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Fraction_high_clouds_incl_latitude_module	fCloudH	0	0	0	0	0	0	PARM		
546	0	0	0	0	_fCloudM_	0	0	1	0.15	0.15	0.15	0.15	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Fraction_middle_clouds_incl_latitude_module	fCloudM	0	0	0	0	0	0	PARM		
547	0	0	0	0	_fCloudL_	0	0	1	0.15	0.15	0.15	0.15	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Fraction_low_clouds_incl_latitude_module	fCloudL	0	0	0	0	0	0	PARM		
548	0	0	0	0	_cTrans_	0	0	1	0.41	0.41	0.41	0.41	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Atmospheric_transmisivity_incl_latitude_module	cTrans	0	0	0	0	0	0	PARM		
549	0	0	0	0	_Pi_	0	0	0	3.141592654	3.141592654	3.141592654	3.141592654	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Pi_(approx_314159)	Pi	0	0	0	0	0	0	PARM		
550	0	0	0	0	_cHeat_	0	0	160	100	100	100	100	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Evaporation_heat_index_Thornthwaite	cHeat	0	0	0	0	0	0	PARM		
551	0	0	0	0	_cAlpha_	0	0	4.25	2	2	2	2	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Alpha_evaporation_Thornthwaite	cAlpha	0	0	0	0	0	0	PARM		
552	0	0	0	0	_cDepthMeasoChl_	_m_	0	0	0.3	0.3	0.3	0.3	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Depth_measurement_chlorophyll	cDeMeChl	0	0	0	0	0	0	PARM		
553	0	0	0	0	_cPMax_	0	0	0	1.3	1.3	1.3	1.3	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Maximum_PI	cPMx	0	0	0	0	0	0	PARM		
554	0	0	0	0	_cDepthMetaMin_	_m_	0	0	0.0001	0.0001	0.0001	0.0001	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Minimum_Metaliminon_Depth	cDehMaMn	0	0	0	0	0	0	PARM		
555	0	0	0	0	_fMeta_	0	0	0	0.13	0.13	0.13	0.13	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Metalimnion	fMeta	0	0	0	0	0	0	PARM		
556	0	0	0	0	_kBub_	_m_*_d_^-1	0	0	0.4	0.4	0.4	0.4	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Metalimnion	kBub	0	0	0	0	0	0	PARM		
557	0	0	0	0	_mNLoadNH4Hyp_	_gN_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_NH4_loading_for_hypolimnion	mNLoNH4H	0	0	0	0	0	0	XT		
558	0	0	0	0	_mNLoadNO3Hyp_	_gN_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_NO3_loading_for_hypolimnion	mNLoNO3H	0	0	0	0	0	0	XT		
559	0	0	0	0	_mPLoadPO4Hyp_	_gP_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_PO4_loading_for_hypolimnion	mPLoPO4H	0	0	0	0	0	0	XT		
560	0	0	0	0	_mPLoadAIMHyp_	_gP_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_P_adsorbed_onto_IM_loading_for_hypolimnion	mPLoAIMH	0	0	0	0	0	0	XT		
561	0	0	0	0	_mSiLoadSiO2Hyp_	_gSi_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_Si_loading_for_hypolimnion	mSLoSO2H	0	0	0	0	0	0	XT		
562	0	0	0	0	_mO2LoadHyp_	_gO2_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_O2_loading_for_hypolimnion	mO2LoH	0	0	0	0	0	0	XT		
563	0	0	0	0	_mDLoadDetHyp_	_gDW_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_D_in_detritus_loading_for_hypolimnion	mDLoDetH	0	0	0	0	0	0	XT		
564	0	0	0	0	_mNLoadDetHyp_	_gN_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_N_in_detritus_loading_for_hypolimnion	mNLoDetH	0	0	0	0	0	0	XT		
565	0	0	0	0	_mPLoadDetHyp_	_gP_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_P_in_detritus_loading_for_hypolimnion	mPLoDetH	0	0	0	0	0	0	XT		
566	0	0	0	0	_mSiLoadDetHyp_	_gSi_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_Si_in_detritus_loading_for_hypolimnion	mSLoDetH	0	0	0	0	0	0	XT		
567	0	0	0	0	_mDLoadIMHyp_	_gDW_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_D_in_inorg_matter_loading_for_hypolimnion	mDLoIMH	0	0	0	0	0	0	XT		
568	0	0	0	0	_mDLoadDiatHyp_	_gDW_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_D_in_diatoms_loading_for_hypolimnion	mDLoDiaH	0	0	0	0	0	0	XT		
569	0	0	0	0	_mNLoadDiatHyp_	_gN_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_N_in_diatoms_loading_for_hypolimnion	mNLoDiaH	0	0	0	0	0	0	XT		
570	0	0	0	0	_mPLoadDiatHyp_	_gP_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_P_in_diatoms_loading_for_hypolimnion	mPLoDiaH	0	0	0	0	0	0	XT		
571	0	0	0	0	_mDLoadGrenHyp_	_gDW_*_m_^-2*_d_^-1	0	0	-99999	-99999	-99999	-99999	TRUE	TRUE	TRUE	Optional_input_table_for_ReadTranFrac	Forcing	-1	Measured_time-series_of_D_in_greens_loading_for_hypolimnion	mDLoGreH	0	0	0	0	0	0	XT		
